Price,Baths,Land size,Beds,House size,Seller_type,town,district
15000000,1,30,3,1800,Member,Ja-Ela,Gampaha
360000000,5,7.5,7,3500,Member,Dehiwala,Colombo
7400000,1,7.9,2,1000,Member,Athurugiriya,Colombo
5000000,1,1.75,2,800,Premium-Member,Mount Lavinia,Colombo
44000000,3,10.5,4,3880,Premium-Member,Maharagama,Colombo
15000000,1,26,4,2000,Member,Kalutara City,Kalutara
9500000,3,11.5,5,2800,Member,Kadawatha,Gampaha
8400000,2,7,2,800,Member,Maharagama,Colombo
9900000,1,10,3,1365,Premium-Member,Negombo,Gampaha
19000000,2,15,5,2996,Premium-Member,Wadduwa,Kalutara
9500000,3,10,3,1000,Premium-Member,Delgoda,Gampaha
23000000,1,11,2,1200,Member,Battaramulla,Colombo
14000000,2,11.5,3,1800,Premium-Member,Delgoda,Gampaha
70000000,3,18.7,3,3500,Premium-Member,Battaramulla,Colombo
3500000,1,10,1,400,Member,Divulapitiya,Gampaha
14900000,2,4.1,4,2100,Member,Wellampitiya,Colombo
6500000,2,10,3,1527,Premium-Member,Wadduwa,Kalutara
15000000,2,10,3,1800,Premium-Member,Athurugiriya,Colombo
49500000,4,10,4,4200,Premium-Member,Malabe,Colombo
79000000,4,16,4,3800,Premium-Member,Battaramulla,Colombo
6500000,1,10,3,800,Premium-Member,Wadduwa,Kalutara
36000000,4,8.5,4,2900,Premium-Member,Piliyandala,Colombo
30500000,3,7.5,4,3250,Premium-Member,Piliyandala,Colombo
6500000,2,10,3,1527,Premium-Member,Wadduwa,Kalutara
12500000,1,17.5,4,3000,Member,Narammala,Kurunegala
75000000,6,16,6,6500,Premium-Member,Dehiwala,Colombo
45000000,3,21.5,6,4000,Member,Piliyandala,Colombo
66000000,3,11.69,5,5000,Premium-Member,Kotte,Colombo
19000000,2,10,3,1600,Premium-Member,Negombo,Gampaha
7800000,1,25.6,3,1735,Member,Matara City,Matara
26500000,3,10,4,3500,Premium-Member,Negombo,Gampaha
24000000,1,40,3,3000,Member,Kiribathgoda,Gampaha
25000000,4,6.5,4,2350,Premium-Member,Moratuwa,Colombo
25000000,2,65,5,2500,Member,Digana,Kandy
51000000,1,34,6,1200,Premium-Member,Panadura,Kalutara
12500000,1,7.5,3,2000,Premium-Member,Piliyandala,Colombo
13200000,3,10.5,6,2900,Member,Ragama,Gampaha
32500000,2,12,3,1950,Premium-Member,Negombo,Gampaha
11500000,1,15,3,1200,Premium-Member,Piliyandala,Colombo
28000000,3,10.87,4,2692,Premium-Member,Athurugiriya,Colombo
13200000,1,10,3,1100,Premium-Member,Homagama,Colombo
6900000,1,12,3,1150,Premium-Member,Piliyandala,Colombo
23500000,1,29,2,1350,Premium-Member,Negombo,Gampaha
30500000,4,8,4,3200,Premium-Member,Piliyandala,Colombo
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
13500000,2,6,4,1500,Premium-Member,Wellampitiya,Colombo
23500000,3,6,4,2500,Premium-Member,Malabe,Colombo
15900000,2,10,3,1740,Premium-Member,Homagama,Colombo
18500000,2,7.9,3,1400,Premium-Member,Malabe,Colombo
14200000,2,7.6,3,1070,Premium-Member,Malabe,Colombo
6800000,1,3,2,800,Premium-Member,Wellampitiya,Colombo
22500000,3,6.4,4,1950,Premium-Member,Malabe,Colombo
36000000,3,7.8,4,3600,Premium-Member,Malabe,Colombo
25500000,2,10,6,2500,Premium-Member,Malabe,Colombo
170000000,5,8.5,5,4500,Premium-Member,Colombo 5,Colombo
45000000,4,20,4,5800,Premium-Member,Homagama,Colombo
18000000,3,8,3,1400,Premium-Member,Athurugiriya,Colombo
25500000,3,7.5,4,3200,Member,Piliyandala,Colombo
30000000,3,13.5,4,4000,Premium-Member,Homagama,Colombo
32000000,3,16,7,3000,Premium-Member,Homagama,Colombo
9900000,1,10,3,1365,Premium-Member,Negombo,Gampaha
12500000,1,20,3,1400,Premium-Member,Homagama,Colombo
2300000,2,10.5,2,1000,Member,Elpitiya,Galle
28000000,4,10,5,3600,Premium-Member,Homagama,Colombo
26500000,3,10.5,4,3100,Premium-Member,Negombo,Gampaha
48000000,4,8.5,6,3500,Premium-Member,Boralesgamuwa,Colombo
69000000,4,15.21,4,5000,Premium-Member,Boralesgamuwa,Colombo
35000000,4,10.9,4,1800,Member,Kelaniya,Gampaha
121000000,3,22.62,4,2500,Premium-Member,Colombo 8,Colombo
37500000,3,16,5,3000,Premium-Member,Malabe,Colombo
42500000,4,10,4,2800,Premium-Member,Boralesgamuwa,Colombo
55000000,4,10,4,4500,Member,Talawatugoda,Colombo
27500000,2,19.5,3,2800,Premium-Member,Gampaha City,Gampaha
17500000,4,7.8,4,1800,Premium-Member,Kottawa,Colombo
16900000,1,32,4,1200,Member,Wadduwa,Kalutara
12500000,2,7.5,4,1740,Premium-Member,Homagama,Colombo
9900000,1,10,3,1425,Premium-Member,Negombo,Gampaha
74000000,2,8.7,3,1400,Premium-Member,Colombo 6,Colombo
6800000,1,12.5,3,1250,Premium-Member,Panadura,Kalutara
100000000,4,30,5,5000,Premium-Member,Talawatugoda,Colombo
29500000,3,20,4,2500,Premium-Member,Negombo,Gampaha
15000000,2,7.2,4,2200,Premium-Member,Homagama,Colombo
28500000,4,8,4,2900,Premium-Member,Piliyandala,Colombo
46000000,2,16,3,2500,Premium-Member,Kaduwela,Colombo
170000000,2,17.2,4,2000,Premium-Member,Mount Lavinia,Colombo
4200000,2,2,2,275.52,Premium-Member,Colombo 9,Colombo
370000,1,14,3,14,Premium-Member,Ambalangoda,Galle
49500000,4,10,4,4000,Premium-Member,Talawatugoda,Colombo
18500000,3,8.5,3,1900,Premium-Member,Piliyandala,Colombo
28500000,4,8.5,4,2850,Premium-Member,Piliyandala,Colombo
14000000,2,8.5,3,1800,Premium-Member,Piliyandala,Colombo
31000000,2,20,4,30000,Premium-Member,Ja-Ela,Gampaha
24800000,4,6,4,2875,Premium-Member,Piliyandala,Colombo
9900000,1,10,3,1365,Premium-Member,Negombo,Gampaha
46000000,5,11,8,5000,Premium-Member,Dehiwala,Colombo
21500000,3,9,3,2451,Premium-Member,Piliyandala,Colombo
14000000,2,8,3,2874,Premium-Member,Piliyandala,Colombo
18000000,3,11,3,1587,Premium-Member,Piliyandala,Colombo
21500000,4,9,4,2841,Premium-Member,Piliyandala,Colombo
27000000,4,7,4,2785,Premium-Member,Piliyandala,Colombo
27500000,3,9.25,5,1800,Premium-Member,Maharagama,Colombo
18000000,2,10,3,1750,Member,Malabe,Colombo
16000000,1,9.5,3,1800,Premium-Member,Boralesgamuwa,Colombo
18500000,3,8,3,1563,Premium-Member,Piliyandala,Colombo
55000000,3,19,3,4000,Premium-Member,Talawatugoda,Colombo
36700000,5,11.5,5,3852,Premium-Member,Piliyandala,Colombo
27500000,4,25,6,3500,Member,Hikkaduwa,Galle
27500000,4,7.5,4,2875,Premium-Member,Piliyandala,Colombo
50000000,4,11.6,5,3500,Premium-Member,Maharagama,Colombo
39000000,5,13.8,5,4100,Premium-Member,Piliyandala,Colombo
34000000,4,9,4,2600,Premium-Member,Maharagama,Colombo
43500000,4,10.5,4,3100,Premium-Member,Talawatugoda,Colombo
69000000,4,20,6,7200,Premium-Member,Maharagama,Colombo
10300000,1,11,3,1250,Premium-Member,Piliyandala,Colombo
3500000,1,15,3,1300,Member,Veyangoda,Gampaha
65000000,3,10,5,4000,Premium-Member,Battaramulla,Colombo
170000000,9,17.5,9,12000,Premium-Member,Battaramulla,Colombo
26500000,3,10.5,4,3100,Premium-Member,Negombo,Gampaha
32500000,2,12,3,1950,Premium-Member,Negombo,Gampaha
49500000,4,10,4,4000,Premium-Member,Talawatugoda,Colombo
34500000,3,17,3,2450,Member,Katunayake,Gampaha
22000000,2,13.5,5,10000,Member,Ratnapura City,Ratnapura
23500000,3,7,4,2650,Premium-Member,Malabe,Colombo
54800000,4,8.7,4,3200,Premium-Member,Talawatugoda,Colombo
60000000,5,10.5,5,5500,Premium-Member,Boralesgamuwa,Colombo
33000000,2,7.5,3,2800,Premium-Member,Boralesgamuwa,Colombo
49000000,4,15,5,3854,Premium-Member,Boralesgamuwa,Colombo
26000000,4,8.5,4,2544,Premium-Member,Piliyandala,Colombo
35000000,4,11.2,4,3200,Premium-Member,Boralesgamuwa,Colombo
42500000,5,13.2,8,5014,Premium-Member,Boralesgamuwa,Colombo
200000000,4,20,5,6000,Premium-Member,Nawala,Colombo
110000000,4,20,6,4500,Premium-Member,Nawala,Colombo
24800000,4,6.5,4,2580,Premium-Member,Piliyandala,Colombo
4800000,1,10,2,1000,Member,Homagama,Colombo
18000000,1,15,3,1800,Member,Negombo,Gampaha
27500000,4,7.5,4,3016,Premium-Member,Piliyandala,Colombo
46250000,2,12.5,3,1250,Premium-Member,Battaramulla,Colombo
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
15000000,2,47,3,1200,Premium-Member,Kurunegala City,Kurunegala
43000000,5,30,7,5000,Premium-Member,Kurunegala City,Kurunegala
14000000,1,6.24,3,1200,Premium-Member,Maharagama,Colombo
6500000,1,12,3,1400,Member,Alutgama,Kalutara
8000000,1,18,2,1200,Premium-Member,Kurunegala City,Kurunegala
14000000,2,26,3,1850,Premium-Member,Matugama,Kalutara
8000000,1,16.5,2,1200,Premium-Member,Kurunegala City,Kurunegala
20000000,2,20,4,2200,Premium-Member,Kurunegala City,Kurunegala
26000000,3,7,4,2200,Premium-Member,Piliyandala,Colombo
21500000,2,15,3,1800,Premium-Member,Kurunegala City,Kurunegala
27500000,5,7.5,5,2300,Premium-Member,Piliyandala,Colombo
7500000,1,15,3,1350,Premium-Member,Kurunegala City,Kurunegala
9800000,1,15,4,3100,Premium-Member,Kurunegala City,Kurunegala
7000000,1,20,3,1500,Premium-Member,Kurunegala City,Kurunegala
16500000,2,16.5,3,1600,Premium-Member,Kurunegala City,Kurunegala
27000000,2,20,4,3000,Premium-Member,Kurunegala City,Kurunegala
37500000,5,10,9,5000,Premium-Member,Kurunegala City,Kurunegala
9500000,1,10,2,1000,Member,Kurunegala City,Kurunegala
18500000,1,10,3,1490,Premium-Member,Piliyandala,Colombo
6700000,1,10,3,2723,Premium-Member,Galle City,Galle
14500000,2,6,3,1100,Premium-Member,Athurugiriya,Colombo
22000000,2,6,5,2500,Premium-Member,Athurugiriya,Colombo
8500000,2,15,3,1700,Premium-Member,Divulapitiya,Gampaha
29500000,3,20,4,4000,Premium-Member,Negombo,Gampaha
9900000,1,10,3,1425,Premium-Member,Negombo,Gampaha
30000000,2,13.43,3,2000,Premium-Member,Kolonnawa,Colombo
24000000,3,6,4,2200,Premium-Member,Malabe,Colombo
43500000,3,6.87,7,2572,Member,Dehiwala,Colombo
14000000,4,3.5,4,2000,Premium-Member,Colombo 10,Colombo
200000000,8,110,8,8600,Premium-Member,Kandy City,Kandy
29500000,3,20,4,2500,Premium-Member,Negombo,Gampaha
33000000,2,42,5,3600,Premium-Member,Kadawatha,Gampaha
45000000,4,11,5,3800,Premium-Member,Talawatugoda,Colombo
55000000,4,20,4,2500,Premium-Member,Kandy City,Kandy
47000000,5,33,5,1800,Premium-Member,Kandy City,Kandy
27500000,4,8,5,2856,Premium-Member,Piliyandala,Colombo
22000000,4,4,4,3000,Member,Rajagiriya,Colombo
55000000,4,11,4,3300,Premium-Member,Talawatugoda,Colombo
175000000,5,13.5,5,2000,Premium-Member,Kandy City,Kandy
12000000,2,6.5,2,1000,Premium-Member,Wellampitiya,Colombo
20000000,2,8,4,2800,Member,Boralesgamuwa,Colombo
14000000,2,10,3,1450,Member,Horana,Kalutara
15000000,2,8,3,1000,Premium-Member,Wellampitiya,Colombo
22500000,3,6.35,4,1950,Premium-Member,Malabe,Colombo
150000000,4,6.62,4,4000,Premium-Member,Colombo 4,Colombo
29700000,1,18,5,1800,Member,Boralesgamuwa,Colombo
12500000,1,10.4,3,1500,Premium-Member,Kadawatha,Gampaha
4800000,1,10,3,1000,Member,Matara City,Matara
27000000,4,7,4,2700,Member,Kottawa,Colombo
19800000,3,8,5,2950,Premium-Member,Athurugiriya,Colombo
47000000,5,14.7,4,4500,Premium-Member,Negombo,Gampaha
6800000,2,6.2,2,800,Premium-Member,Kadawatha,Gampaha
16000000,2,6.75,3,1175,Premium-Member,Kadawatha,Gampaha
12500000,1,10,3,1200,Premium-Member,Kadawatha,Gampaha
52000000,3,16,4,4000,Premium-Member,Talawatugoda,Colombo
39500000,3,19.7,5,2350,Premium-Member,Kadawatha,Gampaha
14800000,1,11.3,3,1600,Premium-Member,Kadawatha,Gampaha
2750000,2,45.9,3,2000,Member,Bandaragama,Kalutara
23500000,2,12.5,4,3450,Premium-Member,Kadawatha,Gampaha
12500000,2,15,3,1200,Premium-Member,Kadawatha,Gampaha
31500000,5,7.2,4,7.5,Premium-Member,Piliyandala,Colombo
19500000,2,12.35,5,1300,Premium-Member,Kadawatha,Gampaha
8500000,1,5,2,1000,Member,Seeduwa,Gampaha
19500000,7,29.5,6,3100,Premium-Member,Gampaha City,Gampaha
35000000,3,29,4,5000,Premium-Member,Gampaha City,Gampaha
14500000,2,16,4,2440,Premium-Member,Gampaha City,Gampaha
110000000,5,15.3,5,3800,Premium-Member,Dehiwala,Colombo
25000000,2,7.5,4,2000,Member,Wattala,Gampaha
13000000,1,13,3,1400,Premium-Member,Gampaha City,Gampaha
79000000,4,16,4,3800,Premium-Member,Talawatugoda,Colombo
15000000,3,10,3,1400,Premium-Member,Athurugiriya,Colombo
13000000,1,35.5,4,1500,Premium-Member,Gampaha City,Gampaha
9500000,3,10,3,1000,Premium-Member,Gampaha City,Gampaha
13500000,2,12.5,4,3500,Premium-Member,Gampaha City,Gampaha
33000000,2,7,4,9500,Premium-Member,Ratmalana,Colombo
21000000,2,10,4,3000,Premium-Member,Kandana,Gampaha
49500000,4,10,4,4200,Premium-Member,Talawatugoda,Colombo
18500000,1,16.5,3,1200,Premium-Member,Athurugiriya,Colombo
110000000,3,50,4,3000,Premium-Member,Talawatugoda,Colombo
6900000,1,10,2,2000,Premium-Member,Ganemulla,Gampaha
36000000,4,10,4,3600,Premium-Member,Malabe,Colombo
27000000,4,10,7,3800,Premium-Member,Malabe,Colombo
23500000,4,6,4,2000,Premium-Member,Malabe,Colombo
55000000,4,11,4,3000,Premium-Member,Talawatugoda,Colombo
12500000,2,12.5,4,2000,Premium-Member,Ganemulla,Gampaha
9500000,1,8,3,2000,Premium-Member,Kadawatha,Gampaha
48500000,4,14,6,3000,Premium-Member,Piliyandala,Colombo
65500000,3,11.7,5,3050,Premium-Member,Kotte,Colombo
5800000,1,15,2,1500,Premium-Member,Ganemulla,Gampaha
25500000,3,6.2,5,2600,Premium-Member,Piliyandala,Colombo
57500000,5,17,9,4000,Premium-Member,Kiribathgoda,Gampaha
9900000,1,10,3,1365,Premium-Member,Negombo,Gampaha
33000000,3,8,4,3000,Premium-Member,Kottawa,Colombo
33000000,4,10,4,3850,Premium-Member,Piliyandala,Colombo
40000000,4,10,5,3000,Premium-Member,Piliyandala,Colombo
79000000,6,16,7,4000,Premium-Member,Talawatugoda,Colombo
40000000,2,7,3,3300,Premium-Member,Talawatugoda,Colombo
44000000,4,7.7,4,3300,Premium-Member,Talawatugoda,Colombo
55000000,2,11,4,3300,Premium-Member,Talawatugoda,Colombo
152000000,3,19,3,2000,Member,Colombo 5,Colombo
190000000,8,20.5,8,10000,Premium-Member,Talawatugoda,Colombo
85000000,4,16,4,3500,Premium-Member,Talawatugoda,Colombo
35000000,2,20,3,2500,Premium-Member,Talawatugoda,Colombo
64000000,7,17.5,5,2500,Premium-Member,Talawatugoda,Colombo
45000000,4,11,5,3800,Premium-Member,Talawatugoda,Colombo
26500000,3,6.5,4,2800,Premium-Member,Malabe,Colombo
52000000,3,16,3,2800,Premium-Member,Talawatugoda,Colombo
8800000,1,6,3,800,Premium-Member,Piliyandala,Colombo
36000000,4,10,4,3200,Premium-Member,Malabe,Colombo
37500000,3,9,5,3100,Premium-Member,Malabe,Colombo
4500000,1,4,2,800,Member,Angoda,Colombo
17600000,1,12.9,4,1200,Premium-Member,Piliyandala,Colombo
45000000,4,11,5,3800,Premium-Member,Talawatugoda,Colombo
39000000,5,13.9,4,4600,Premium-Member,Piliyandala,Colombo
18000000,3,8,3,1400,Premium-Member,Athurugiriya,Colombo
22500000,3,6.35,4,1950,Premium-Member,Colombo 5,Colombo
22500000,3,6.3,4,2200,Premium-Member,Malabe,Colombo
7000000,1,12.63,1,1000,Premium-Member,Piliyandala,Colombo
27000000,3,7,4,2400,Premium-Member,Kottawa,Colombo
24000000,2,20,5,2500,Premium-Member,Pannipitiya,Colombo
75000000,4,15,9,3000,Premium-Member,Nugegoda,Colombo
21500000,4,9,4,2400,Premium-Member,Piliyandala,Colombo
27000000,4,7,4,2900,Premium-Member,Piliyandala,Colombo
37500000,2,20.5,6,3750,Member,Bandaragama,Kalutara
15000000,1,10,3,1800,Member,Piliyandala,Colombo
38000000,4,7.5,5,2300,Premium-Member,Piliyandala,Colombo
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
25500000,5,7,4,3200,Premium-Member,Piliyandala,Colombo
29500000,3,20,4,2500,Premium-Member,Negombo,Gampaha
145000000,5,62,5,5570,Premium-Member,Malabe,Colombo
4500000,1,5.5,2,1500,Premium-Member,Kolonnawa,Colombo
24800000,3,6,4,2400,Premium-Member,Piliyandala,Colombo
25500000,3,7.5,4,2550,Premium-Member,Piliyandala,Colombo
97500000,7,23,7,7000,Premium-Member,Battaramulla,Colombo
21500000,4,9.5,4,2300,Premium-Member,Piliyandala,Colombo
25000000,4,20,6,3500,Premium-Member,Piliyandala,Colombo
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
19500000,3,6.5,4,2000,Premium-Member,Piliyandala,Colombo
4500000,1,5.5,2,1500,Premium-Member,Wellampitiya,Colombo
115000000,4,22,5,4000,Premium-Member,Talawatugoda,Colombo
30500000,4,8,5,3700,Premium-Member,Piliyandala,Colombo
190000000,8,20.5,8,10000,Premium-Member,Pannipitiya,Colombo
25500000,5,7,4,2500,Premium-Member,Piliyandala,Colombo
28500000,4,8.5,4,2400,Premium-Member,Piliyandala,Colombo
33000000,4,10,4,3850,Premium-Member,Piliyandala,Colombo
18000000,1,9.83,5,2500,Member,Gampaha City,Gampaha
42500000,3,6.5,5,3200,Premium-Member,Boralesgamuwa,Colombo
23500000,3,8,3,1800,Premium-Member,Piliyandala,Colombo
21500000,2,9.5,3,2000,Premium-Member,Piliyandala,Colombo
6500000,1,4,2,900,Premium-Member,Ratmalana,Colombo
18000000,4,10,6,2500,Premium-Member,Wellampitiya,Colombo
12000000,3,12.8,4,3485,Premium-Member,Colombo 5,Colombo
16500000,3,6,4,1400,Member,Kolonnawa,Colombo
49500000,4,10.15,4,2675,Premium-Member,Malabe,Colombo
14000000,1,8,3,2400,Member,Batticaloa City,Batticaloa
36700000,4,11.5,5,3642,Premium-Member,Piliyandala,Colombo
24500000,2,10,5,3000,Premium-Member,Gampaha City,Gampaha
12500000,2,10,4,1500,Premium-Member,Wellampitiya,Colombo
46500000,5,28,5,4400,Premium-Member,Piliyandala,Colombo
44999996,2,28,4,1000,Premium-Member,Weligama,Matara
3500000,1,17.2,1,550,Premium-Member,Wariyapola,Kurunegala
32500000,2,12,3,1950,Premium-Member,Negombo,Gampaha
22500000,3,4,4,2500,Premium-Member,Colombo 9,Colombo
21000000,2,11.3,3,1,Premium-Member,Kottawa,Colombo
38000000,2,10,4,2400,Premium-Member,Kottawa,Colombo
33000000,3,8,4,2900,Premium-Member,Kottawa,Colombo
33500000,5,16,6,3600,Premium-Member,Kottawa,Colombo
8500000,1,10,3,1000,Premium-Member,Ukuwela,Matale
16500000,2,14,3,1500,Member,Athurugiriya,Colombo
14500000,3,6,3,1200,Premium-Member,Athurugiriya,Colombo
22000000,4,6,5,2067,Premium-Member,Athurugiriya,Colombo
20500000,3,6.5,3,2000,Premium-Member,Athurugiriya,Colombo
57500000,4,9.5,5,4200,Premium-Member,Kotte,Colombo
18000000,1,10,3,1500,Member,Kelaniya,Gampaha
36000000,3,10,4,3200,Premium-Member,Malabe,Colombo
85000000,3,10,3,2000,Premium-Member,Nugegoda,Colombo
7500000,1,22,2,900,Premium-Member,Ukuwela,Matale
65000000,5,33,7,5700,Member,Malabe,Colombo
110000000,3,50.2,4,3000,Premium-Member,Talawatugoda,Colombo
40000000,2,7,3,3300,Premium-Member,Talawatugoda,Colombo
64000000,7,17.5,5,2800,Premium-Member,Talawatugoda,Colombo
14000000,2,20,3,2500,Member,Ja-Ela,Gampaha
6500000,1,13,3,1000,Premium-Member,Ukuwela,Matale
49500000,4,10,4,4000,Premium-Member,Talawatugoda,Colombo
29000000,4,10,4,2600,Premium-Member,Malabe,Colombo
25000000,1,21,3,1500,Premium-Member,Narammala,Kurunegala
60000000,4,15,4,3000,Premium-Member,Talawatugoda,Colombo
22000000,3,8.3,3,2500,Premium-Member,Piliyandala,Colombo
18000000,3,8,3,1400,Premium-Member,Athurugiriya,Colombo
30000000,3,8,4,2700,Premium-Member,Battaramulla,Colombo
16500000,2,7.5,3,1500,Premium-Member,Malabe,Colombo
14000000,2,10,3,1350,Premium-Member,Malabe,Colombo
18500000,3,7.5,3,1500,Premium-Member,Malabe,Colombo
18500000,2,10,3,1600,Premium-Member,Piliyandala,Colombo
19000000,2,11.4,4,1900,Premium-Member,Malabe,Colombo
28000000,4,10,4,2800,Premium-Member,Malabe,Colombo
27500000,3,11.5,4,2800,Premium-Member,Malabe,Colombo
13000000,2,10,3,2800,Premium-Member,Piliyandala,Colombo
26500000,3,6.5,4,2200,Premium-Member,Malabe,Colombo
26000000,4,10.5,5,2500,Premium-Member,Malabe,Colombo
23000000,4,7,4,220,Premium-Member,Malabe,Colombo
29000000,2,23.4,3,2800,Member,Wattala,Gampaha
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
33000000,3,8,4,3000,Premium-Member,Kottawa,Colombo
33000000,4,10,4,3142,Premium-Member,Piliyandala,Colombo
50000000,4,10,5,3800,Premium-Member,Talawatugoda,Colombo
27000000,4,3.6,6,2000,Premium-Member,Colombo 10,Colombo
13000000,2,8,4,1600,Premium-Member,Wellampitiya,Colombo
27000000,4,7,4,2900,Premium-Member,Talawatugoda,Colombo
26500000,3,10.5,4,3100,Premium-Member,Negombo,Gampaha
27000000,4,7,4,2900,Premium-Member,Kottawa,Colombo
24800000,4,6,4,2985,Premium-Member,Piliyandala,Colombo
13500000,2,10,3,1500,Premium-Member,Negombo,Gampaha
25500000,5,7.5,4,2896,Premium-Member,Piliyandala,Colombo
21500000,3,9.5,3,2457,Premium-Member,Piliyandala,Colombo
25500000,4,7.5,4,3211,Premium-Member,Piliyandala,Colombo
27500000,4,7.5,4,2986,Premium-Member,Piliyandala,Colombo
33000000,4,8,4,3011,Premium-Member,Kottawa,Colombo
18500000,3,8,3,1547,Premium-Member,Piliyandala,Colombo
27500000,4,7.5,4,2844,Premium-Member,Piliyandala,Colombo
24800000,4,6,4,2564,Premium-Member,Piliyandala,Colombo
32000000,3,8.2,4,3600,Premium-Member,Pannipitiya,Colombo
27000000,4,7,4,2965,Premium-Member,Piliyandala,Colombo
36700000,5,11.5,5,3951,Premium-Member,Piliyandala,Colombo
27000000,3,7.5,5,3022,Premium-Member,Piliyandala,Colombo
14500000,2,13.5,3,1400,Premium-Member,Kesbewa,Colombo
28500000,2,7.3,3,1200,Premium-Member,Ratmalana,Colombo
42500000,5,13.2,8,5062,Premium-Member,Nugegoda,Colombo
12000000,2,21,3,1800,Premium-Member,Piliyandala,Colombo
41000000,5,16,5,5266,Premium-Member,Kottawa,Colombo
21500000,4,9,4,2451,Premium-Member,Piliyandala,Colombo
18000000,3,11,3,1547,Premium-Member,Piliyandala,Colombo
6795000,1,3,2,725,Member,Colombo 10,Colombo
55000000,4,11,4,3300,Premium-Member,Talawatugoda,Colombo
100000000,5,20,5,5000,Premium-Member,Talawatugoda,Colombo
100000000,5,20,5,5000,Premium-Member,Battaramulla,Colombo
33000000,4,10,5,4200,Premium-Member,Piliyandala,Colombo
24800000,4,6.5,4,2280,Premium-Member,Piliyandala,Colombo
34000000,4,10,5,4100,Premium-Member,Piliyandala,Colombo
21000000,3,6.5,3,1750,Premium-Member,Athurugiriya,Colombo
110000000,3,50.2,4,3000,Premium-Member,Talawatugoda,Colombo
50000000,2,27.5,5,3500,Premium-Member,Talawatugoda,Colombo
3500000,1,10,2,1000,Premium-Member,Ambalangoda,Galle
5000000,1,15,2,850,Premium-Member,Galle City,Galle
33000000,4,10,5,4200,Premium-Member,Piliyandala,Colombo
